#Chr	Start	End	ID
chr7	17447961	17448339	chr7-17447961-17448339
chr7	17474677	17474813	chr7-17474677-17474813
chr7	17679892	17680776	chr7-17679892-17680776
chr7	17720253	17721077	chr7-17720253-17721077
chr7	17946136	17946241	chr7-17946136-17946241
chr7	17946315	17947447	chr7-17946315-17947447
chr7	17961270	17962070	chr7-17961270-17962070
chr7	17966953	17967357	chr7-17966953-17967357
chr7	17973641	17974178	chr7-17973641-17974178
chr7	17979257	17981050	chr7-17979257-17981050
chr7	18388499	18388764	chr7-18388499-18388764
chr7	18444877	18445527	chr7-18444877-18445527
chr7	19707113	19707340	chr7-19707113-19707340
chr7	19707693	19707876	chr7-19707693-19707876
chr7	19748034	19749232	chr7-19748034-19749232
chr7	19753429	19753732	chr7-19753429-19753732
chr7	19763671	19763934	chr7-19763671-19763934
chr7	19764246	19764315	chr7-19764246-19764315
chr7	19782213	19782535	chr7-19782213-19782535
chr7	19789556	19789709	chr7-19789556-19789709
chr7	20314927	20315353	chr7-20314927-20315353
chr7	20316159	20317085	chr7-20316159-20317085
chr7	20319742	20320770	chr7-20319742-20320770
chr7	21288350	21288579	chr7-21288350-21288579
chr7	21293502	21294400	chr7-21293502-21294400
chr7	21340433	21340499	chr7-21340433-21340499
chr7	21378237	21379072	chr7-21378237-21379072
chr7	21394759	21395603	chr7-21394759-21395603
chr7	21398377	21398575	chr7-21398377-21398575
chr7	21405966	21406222	chr7-21405966-21406222
chr7	21413889	21413996	chr7-21413889-21413996
chr7	21466421	21467940	chr7-21466421-21467940
chr7	21481258	21481464	chr7-21481258-21481464
chr7	22007099	22007831	chr7-22007099-22007831
chr7	22040567	22041447	chr7-22040567-22041447
chr7	22122296	22123566	chr7-22122296-22123566
chr7	22539338	22540136	chr7-22539338-22540136
chr7	22599397	22600086	chr7-22599397-22600086
chr7	22604475	22604779	chr7-22604475-22604779
chr7	22715399	22716815	chr7-22715399-22716815
chr7	22717074	22717159	chr7-22717074-22717159
chr7	22735955	22736795	chr7-22735955-22736795
chr7	22737692	22738674	chr7-22737692-22738674
chr7	22765746	22767282	chr7-22765746-22767282
chr7	22860822	22862846	chr7-22860822-22862846
chr7	22893223	22895061	chr7-22893223-22895061
chr7	23036086	23036374	chr7-23036086-23036374
chr7	23041665	23042465	chr7-23041665-23042465
chr7	23052943	23054153	chr7-23052943-23054153
chr7	23060377	23061034	chr7-23060377-23061034
chr7	23095152	23095682	chr7-23095152-23095682
chr7	23125367	23126100	chr7-23125367-23126100
chr7	23144870	23146373	chr7-23144870-23146373
chr7	23156283	23156352	chr7-23156283-23156352
chr7	23221005	23222257	chr7-23221005-23222257
chr7	23312375	23313228	chr7-23312375-23313228
chr7	23338422	23339590	chr7-23338422-23339590
chr7	23350505	23350696	chr7-23350505-23350696
chr7	23502516	23502756	chr7-23502516-23502756
chr7	23507940	23509679	chr7-23507940-23509679
chr7	23538941	23539073	chr7-23538941-23539073
chr7	23570053	23572122	chr7-23570053-23572122
chr7	23586281	23587206	chr7-23586281-23587206
chr7	23610147	23610823	chr7-23610147-23610823
chr7	23636657	23637783	chr7-23636657-23637783
chr7	23639006	23639097	chr7-23639006-23639097
chr7	23719371	23720746	chr7-23719371-23720746
chr7	24239342	24240117	chr7-24239342-24240117
chr7	24611761	24614048	chr7-24611761-24614048
chr7	24859938	24861544	chr7-24859938-24861544
chr7	24865905	24867075	chr7-24865905-24867075
chr7	24963900	24964879	chr7-24963900-24964879
chr7	25018640	25021529	chr7-25018640-25021529
chr7	25109468	25110170	chr7-25109468-25110170
chr7	25199551	25200116	chr7-25199551-25200116
chr7	25219194	25220574	chr7-25219194-25220574
chr7	25256355	25256693	chr7-25256355-25256693
chr7	25605445	25606145	chr7-25605445-25606145
chr7	25990494	25991574	chr7-25990494-25991574
chr7	26118261	26119183	chr7-26118261-26119183
chr7	26191372	26193128	chr7-26191372-26193128
chr7	26193718	26193840	chr7-26193718-26193840
chr7	26195779	26196543	chr7-26195779-26196543
chr7	26222012	26222172	chr7-26222012-26222172
chr7	26224272	26224378	chr7-26224272-26224378
chr7	26230181	26230399	chr7-26230181-26230399
chr7	26239355	26241588	chr7-26239355-26241588
chr7	26290017	26290122	chr7-26290017-26290122
chr7	26318407	26319846	chr7-26318407-26319846
chr7	26331193	26331996	chr7-26331193-26331996
chr7	26897103	26897695	chr7-26897103-26897695
chr7	26903268	26904827	chr7-26903268-26904827
chr7	27175622	27175692	chr7-27175622-27175692
chr7	27190139	27191102	chr7-27190139-27191102
chr7	27195646	27196008	chr7-27195646-27196008
chr7	27199714	27201031	chr7-27199714-27201031
chr7	27212635	27214132	chr7-27212635-27214132
chr7	27219300	27219789	chr7-27219300-27219789
chr7	27223703	27224949	chr7-27223703-27224949
chr7	27225533	27225612	chr7-27225533-27225612
chr7	27228284	27228908	chr7-27228284-27228908
chr7	27231780	27232984	chr7-27231780-27232984
chr7	27238708	27240350	chr7-27238708-27240350
chr7	27249695	27250525	chr7-27249695-27250525
chr7	27675479	27675574	chr7-27675479-27675574
chr7	27701998	27703210	chr7-27701998-27703210
chr7	27779172	27780864	chr7-27779172-27780864
chr7	27824026	27824513	chr7-27824026-27824513
chr7	27941367	27941448	chr7-27941367-27941448
chr7	28059903	28060418	chr7-28059903-28060418
chr7	28133383	28133470	chr7-28133383-28133470
chr7	28136078	28136700	chr7-28136078-28136700
chr7	28218683	28219770	chr7-28218683-28219770
chr7	28220006	28220249	chr7-28220006-28220249
chr7	28220461	28220855	chr7-28220461-28220855
chr7	28961313	28962852	chr7-28961313-28962852
chr7	28966284	28967105	chr7-28966284-28967105
chr7	29229438	29229795	chr7-29229438-29229795
chr7	29233933	29235198	chr7-29233933-29235198
chr7	29246798	29248344	chr7-29246798-29248344
chr7	30028085	30029461	chr7-30028085-30029461
chr7	30029581	30029725	chr7-30029581-30029725
chr7	30066065	30069705	chr7-30066065-30069705
chr7	30174047	30175752	chr7-30174047-30175752
chr7	30188412	30189292	chr7-30188412-30189292
chr7	30323717	30325817	chr7-30323717-30325817
chr7	30343587	30343805	chr7-30343587-30343805
chr7	30346630	30347024	chr7-30346630-30347024
chr7	30633506	30635263	chr7-30633506-30635263
chr7	32529420	32530676	chr7-32529420-32530676
chr7	32534616	32536048	chr7-32534616-32536048
chr7	32546001	32546403	chr7-32546001-32546403
chr7	32797781	32797889	chr7-32797781-32797889
chr7	32840063	32840685	chr7-32840063-32840685
chr7	32929759	32931472	chr7-32929759-32931472
chr7	32931599	32932966	chr7-32931599-32932966
chr7	32944559	32945726	chr7-32944559-32945726
chr7	32981922	32983153	chr7-32981922-32983153
chr7	33032003	33032762	chr7-33032003-33032762
chr7	33101779	33103079	chr7-33101779-33103079
chr7	33148339	33149649	chr7-33148339-33149649
chr7	33168482	33169808	chr7-33168482-33169808
chr7	33225257	33225781	chr7-33225257-33225781
chr7	33230646	33231481	chr7-33230646-33231481
chr7	33463297	33463471	chr7-33463297-33463471
chr7	34863207	34863748	chr7-34863207-34863748
chr7	35058823	35059001	chr7-35058823-35059001
chr7	35075258	35076523	chr7-35075258-35076523
chr7	35076692	35077996	chr7-35076692-35077996
chr7	35559740	35560517	chr7-35559740-35560517
chr7	35576619	35577627	chr7-35576619-35577627
chr7	35663971	35664842	chr7-35663971-35664842
chr7	35685463	35686360	chr7-35685463-35686360
chr7	35686907	35687177	chr7-35686907-35687177
chr7	35704626	35705092	chr7-35704626-35705092
chr7	35734091	35735796	chr7-35734091-35735796
chr7	35764645	35765544	chr7-35764645-35765544
chr7	35839840	35841687	chr7-35839840-35841687
chr7	35888694	35888759	chr7-35888694-35888759
chr7	35945771	35946552	chr7-35945771-35946552
chr7	36024531	36025231	chr7-36024531-36025231
chr7	36170140	36170313	chr7-36170140-36170313
chr7	36192127	36193511	chr7-36192127-36193511
chr7	36323454	36323712	chr7-36323454-36323712
chr7	36325438	36326356	chr7-36325438-36326356
chr7	36331146	36331795	chr7-36331146-36331795
chr7	36351948	36352632	chr7-36351948-36352632
chr7	36358613	36359204	chr7-36358613-36359204
chr7	36406293	36407258	chr7-36406293-36407258
chr7	36428073	36430243	chr7-36428073-36430243
chr7	36513920	36514165	chr7-36513920-36514165
chr7	36515134	36515297	chr7-36515134-36515297
chr7	36640694	36641049	chr7-36640694-36641049
chr7	36678315	36678613	chr7-36678315-36678613
chr7	36698446	36698607	chr7-36698446-36698607
chr7	36708462	36708781	chr7-36708462-36708781
chr7	36710227	36710889	chr7-36710227-36710889
chr7	36766150	36766215	chr7-36766150-36766215
chr7	36791812	36791998	chr7-36791812-36791998
chr7	36815451	36815539	chr7-36815451-36815539
chr7	36834786	36835605	chr7-36834786-36835605
chr7	37026748	37027352	chr7-37026748-37027352
chr7	37071585	37072013	chr7-37071585-37072013
chr7	37221323	37222196	chr7-37221323-37222196
chr7	37349772	37350590	chr7-37349772-37350590
chr7	37350830	37351451	chr7-37350830-37351451
chr7	37392594	37393732	chr7-37392594-37393732
chr7	37487335	37487831	chr7-37487335-37487831
chr7	37487999	37489345	chr7-37487999-37489345
chr7	37535119	37535667	chr7-37535119-37535667
chr7	38209434	38209914	chr7-38209434-38209914
chr7	38217324	38218770	chr7-38217324-38218770
chr7	38219167	38219558	chr7-38219167-38219558
chr7	38231636	38232241	chr7-38231636-38232241
chr7	38248910	38249335	chr7-38248910-38249335
chr7	38255224	38255948	chr7-38255224-38255948
chr7	38261859	38262631	chr7-38261859-38262631
chr7	38271739	38273444	chr7-38271739-38273444
chr7	38305432	38305567	chr7-38305432-38305567
chr7	38402096	38403402	chr7-38402096-38403402
chr7	38438142	38438959	chr7-38438142-38438959
chr7	38464532	38465607	chr7-38464532-38465607
chr7	38473239	38473805	chr7-38473239-38473805
chr7	38501415	38501664	chr7-38501415-38501664
chr7	38502855	38503785	chr7-38502855-38503785
chr7	38948147	38949206	chr7-38948147-38949206
chr7	38955250	38955323	chr7-38955250-38955323
chr7	39559287	39560006	chr7-39559287-39560006
chr7	39605381	39606761	chr7-39605381-39606761
chr7	39619471	39620610	chr7-39619471-39620610
chr7	39648794	39649827	chr7-39648794-39649827
chr7	39662539	39663999	chr7-39662539-39663999
chr7	39772610	39773635	chr7-39772610-39773635
chr7	39775384	39775582	chr7-39775384-39775582
chr7	39781591	39782268	chr7-39781591-39782268
chr7	39872807	39873466	chr7-39872807-39873466
chr7	39988629	39991556	chr7-39988629-39991556
chr7	39999091	39999560	chr7-39999091-39999560
chr7	40018067	40019545	chr7-40018067-40019545
chr7	40025182	40025843	chr7-40025182-40025843
chr7	40066926	40067098	chr7-40066926-40067098
chr7	40067235	40067417	chr7-40067235-40067417
chr7	40077112	40077942	chr7-40077112-40077942
chr7	40077949	40078039	chr7-40077949-40078039
chr7	40091810	40092654	chr7-40091810-40092654
chr7	40173596	40175004	chr7-40173596-40175004
chr7	40273744	40273932	chr7-40273744-40273932
chr7	41739198	41739303	chr7-41739198-41739303
chr7	41932117	41932202	chr7-41932117-41932202
chr7	43908882	43909715	chr7-43908882-43909715
chr7	44059953	44060112	chr7-44059953-44060112
chr7	44788061	44789283	chr7-44788061-44789283
chr7	44790594	44791032	chr7-44790594-44791032
chr7	45035480	45035769	chr7-45035480-45035769
chr7	45047376	45048044	chr7-45047376-45048044
chr7	45967427	45967724	chr7-45967427-45967724
chr7	45979625	45980738	chr7-45979625-45980738
chr7	48018522	48019603	chr7-48018522-48019603
chr7	48031102	48032247	chr7-48031102-48032247
chr7	48074880	48075812	chr7-48074880-48075812
chr7	48084747	48085273	chr7-48084747-48085273
chr7	48085995	48086502	chr7-48085995-48086502
chr7	48089522	48089838	chr7-48089522-48089838
chr7	48092426	48092737	chr7-48092426-48092737
chr7	48123114	48123256	chr7-48123114-48123256
chr7	48124584	48125032	chr7-48124584-48125032
chr7	48128167	48129464	chr7-48128167-48129464
chr7	48135864	48137936	chr7-48135864-48137936
chr7	48149313	48150517	chr7-48149313-48150517
chr7	48194280	48194766	chr7-48194280-48194766
chr7	50132182	50133221	chr7-50132182-50133221
chr7	50204098	50204863	chr7-50204098-50204863
chr7	50236994	50237505	chr7-50236994-50237505
chr7	50245842	50246665	chr7-50245842-50246665
chr7	50280414	50280613	chr7-50280414-50280613
chr7	50301279	50301564	chr7-50301279-50301564
chr7	50343090	50345034	chr7-50343090-50345034
chr7	50436728	50437409	chr7-50436728-50437409
chr7	50440706	50440909	chr7-50440706-50440909
chr7	50446918	50447252	chr7-50446918-50447252
chr7	50472043	50472495	chr7-50472043-50472495
chr7	50473739	50473866	chr7-50473739-50473866
chr7	50517251	50518770	chr7-50517251-50518770
chr7	50535383	50536297	chr7-50535383-50536297
chr7	50721117	50721224	chr7-50721117-50721224
chr7	50807453	50808257	chr7-50807453-50808257
chr7	50829506	50829810	chr7-50829506-50829810
chr7	50860243	50861154	chr7-50860243-50861154
chr7	54462166	54462848	chr7-54462166-54462848
chr7	54465407	54466285	chr7-54465407-54466285
chr7	54826158	54827550	chr7-54826158-54827550
chr7	54841186	54842455	chr7-54841186-54842455
chr7	55063606	55064092	chr7-55063606-55064092
chr7	55153977	55154940	chr7-55153977-55154940
chr7	55322290	55323704	chr7-55322290-55323704
chr7	55432894	55434651	chr7-55432894-55434651
chr7	55639168	55640784	chr7-55639168-55640784
chr7	55708682	55709820	chr7-55708682-55709820
chr7	56031804	56033163	chr7-56031804-56033163
chr7	56118865	56120100	chr7-56118865-56120100
chr7	56131536	56133096	chr7-56131536-56133096
chr7	56159536	56159698	chr7-56159536-56159698
chr7	56173333	56175105	chr7-56173333-56175105
chr7	63360271	63361784	chr7-63360271-63361784
chr7	63641506	63641571	chr7-63641506-63641571
chr7	63767085	63768323	chr7-63767085-63768323
chr7	63773825	63774912	chr7-63773825-63774912
chr7	63781329	63781738	chr7-63781329-63781738
chr7	63784711	63784982	chr7-63784711-63784982
chr7	63999910	64000281	chr7-63999910-64000281
chr7	64001813	64002595	chr7-64001813-64002595
chr7	64022702	64023971	chr7-64022702-64023971
chr7	64029617	64030794	chr7-64029617-64030794
chr7	64079223	64079927	chr7-64079223-64079927
chr7	64085178	64085934	chr7-64085178-64085934
chr7	64090708	64090864	chr7-64090708-64090864
chr7	64125793	64127457	chr7-64125793-64127457
chr7	64132871	64133255	chr7-64132871-64133255
chr7	64136029	64136704	chr7-64136029-64136704
chr7	64137118	64137190	chr7-64137118-64137190
chr7	64146993	64147580	chr7-64146993-64147580
chr7	64149555	64149803	chr7-64149555-64149803
chr7	64149925	64150722	chr7-64149925-64150722
chr7	64152331	64152547	chr7-64152331-64152547
chr7	64254334	64255491	chr7-64254334-64255491
chr7	64342790	64343398	chr7-64342790-64343398
chr7	64348360	64350087	chr7-64348360-64350087
chr7	64363136	64364273	chr7-64363136-64364273
chr7	64407286	64408238	chr7-64407286-64408238
chr7	64466615	64467759	chr7-64466615-64467759
chr7	64497968	64499078	chr7-64497968-64499078
chr7	64499187	64499625	chr7-64499187-64499625
chr7	64533722	64533819	chr7-64533722-64533819
chr7	64541050	64542135	chr7-64541050-64542135
chr7	64600934	64601962	chr7-64600934-64601962
chr7	64676729	64677385	chr7-64676729-64677385
chr7	64685589	64686388	chr7-64685589-64686388
chr7	64690920	64691017	chr7-64690920-64691017
chr7	64693612	64694518	chr7-64693612-64694518
chr7	64699951	64700731	chr7-64699951-64700731
chr7	64712060	64713121	chr7-64712060-64713121
chr7	64790739	64791224	chr7-64790739-64791224
chr7	64838297	64839400	chr7-64838297-64839400
chr7	64855974	64856142	chr7-64855974-64856142
chr7	64927994	64928528	chr7-64927994-64928528
chr7	64940052	64941185	chr7-64940052-64941185
chr7	64973556	64975306	chr7-64973556-64975306
chr7	65019324	65020353	chr7-65019324-65020353
chr7	65037236	65038166	chr7-65037236-65038166
chr7	65086438	65086966	chr7-65086438-65086966
chr7	65112073	65113101	chr7-65112073-65113101
chr7	65227685	65228153	chr7-65227685-65228153
chr7	65235194	65236282	chr7-65235194-65236282
chr7	65337518	65339135	chr7-65337518-65339135
chr7	65579218	65580599	chr7-65579218-65580599
chr7	65669499	65670865	chr7-65669499-65670865
chr7	66056523	66057748	chr7-66056523-66057748
chr7	66385668	66387507	chr7-66385668-66387507
chr7	66767067	66768299	chr7-66767067-66768299
chr7	69059885	69060142	chr7-69059885-69060142
chr7	69427820	69427940	chr7-69427820-69427940
chr7	69642293	69642990	chr7-69642293-69642990
chr7	69772523	69773203	chr7-69772523-69773203
chr7	69777256	69777864	chr7-69777256-69777864
chr7	69781675	69782085	chr7-69781675-69782085
chr7	69799555	69800510	chr7-69799555-69800510
chr7	69819418	69820048	chr7-69819418-69820048
chr7	70052924	70053139	chr7-70052924-70053139
chr7	70060636	70061434	chr7-70060636-70061434
chr7	70112779	70113821	chr7-70112779-70113821
chr7	70124401	70124487	chr7-70124401-70124487
chr7	70125112	70126013	chr7-70125112-70126013
chr7	70134696	70135722	chr7-70134696-70135722
chr7	70143694	70143853	chr7-70143694-70143853
chr7	70144401	70145325	chr7-70144401-70145325
chr7	70146645	70147557	chr7-70146645-70147557
chr7	70147678	70147777	chr7-70147678-70147777
chr7	70157797	70157907	chr7-70157797-70157907
chr7	70157998	70158306	chr7-70157998-70158306
chr7	70158411	70160983	chr7-70158411-70160983
chr7	70163367	70163451	chr7-70163367-70163451
chr7	70241834	70241923	chr7-70241834-70241923
chr7	70252937	70253781	chr7-70252937-70253781
chr7	72424478	72425624	chr7-72424478-72425624
chr7	72661123	72661358	chr7-72661123-72661358
chr7	73132021	73132931	chr7-73132021-73132931
chr7	73242553	73242799	chr7-73242553-73242799
chr7	73265507	73266267	chr7-73265507-73266267
chr7	73476188	73476945	chr7-73476188-73476945
chr7	73552906	73553192	chr7-73552906-73553192
chr7	73866563	73867414	chr7-73866563-73867414
chr7	74214815	74214963	chr7-74214815-74214963
chr7	74561166	74561271	chr7-74561166-74561271
chr7	75039206	75040374	chr7-75039206-75040374
chr7	75071532	75072563	chr7-75071532-75072563
chr7	75543767	75545409	chr7-75543767-75545409
chr7	75987394	75989023	chr7-75987394-75989023
chr7	76009023	76009884	chr7-76009023-76009884
chr7	76022056	76023215	chr7-76022056-76023215
chr7	76026705	76027370	chr7-76026705-76027370
chr7	76073073	76073684	chr7-76073073-76073684
chr7	76090685	76092050	chr7-76090685-76092050
chr7	76178239	76179483	chr7-76178239-76179483
chr7	76236991	76237656	chr7-76236991-76237656
chr7	76256095	76257247	chr7-76256095-76257247
chr7	76588798	76590183	chr7-76588798-76590183
chr7	76751070	76752173	chr7-76751070-76752173
chr7	76905381	76905668	chr7-76905381-76905668
chr7	76967797	76967925	chr7-76967797-76967925
chr7	76983518	76984113	chr7-76983518-76984113
chr7	77022622	77023046	chr7-77022622-77023046
chr7	77044587	77046312	chr7-77044587-77046312
chr7	77057115	77058569	chr7-77057115-77058569
chr7	77165679	77167584	chr7-77165679-77167584
chr7	77286823	77287540	chr7-77286823-77287540
chr7	77325136	77326958	chr7-77325136-77326958
chr7	77344240	77345125	chr7-77344240-77345125
chr7	77386751	77389095	chr7-77386751-77389095
chr7	77427222	77429065	chr7-77427222-77429065
chr7	77648469	77649397	chr7-77648469-77649397
chr7	77649492	77650192	chr7-77649492-77650192
chr7	77669383	77670033	chr7-77669383-77670033
chr7	79227676	79227781	chr7-79227676-79227781
chr7	79339083	79339186	chr7-79339083-79339186
chr7	79339256	79339332	chr7-79339256-79339332
chr7	79349662	79349870	chr7-79349662-79349870
chr7	79407181	79407392	chr7-79407181-79407392
chr7	79562731	79562982	chr7-79562731-79562982
chr7	79587358	79587674	chr7-79587358-79587674
chr7	79788679	79788840	chr7-79788679-79788840
chr7	79936517	79936584	chr7-79936517-79936584
chr7	80021328	80021831	chr7-80021328-80021831
chr7	82188631	82189193	chr7-82188631-82189193
chr7	82333445	82333517	chr7-82333445-82333517
chr7	82333638	82333798	chr7-82333638-82333798
chr7	83550094	83550313	chr7-83550094-83550313
chr7	83576724	83576942	chr7-83576724-83576942
chr7	83665331	83665431	chr7-83665331-83665431
chr7	83690431	83690634	chr7-83690431-83690634
chr7	83702573	83703370	chr7-83702573-83703370
chr7	83823839	83824737	chr7-83823839-83824737
chr7	83861847	83862256	chr7-83861847-83862256
chr7	83878264	83878406	chr7-83878264-83878406
chr7	84610090	84610211	chr7-84610090-84610211
chr7	86543966	86544068	chr7-86543966-86544068
chr7	86550879	86551055	chr7-86550879-86551055
chr7	86555772	86556703	chr7-86555772-86556703
chr7	86561239	86561469	chr7-86561239-86561469
chr7	86601264	86601340	chr7-86601264-86601340
chr7	86607814	86608979	chr7-86607814-86608979
chr7	86622516	86623165	chr7-86622516-86623165
chr7	86624354	86624421	chr7-86624354-86624421
chr7	86641889	86642383	chr7-86641889-86642383
chr7	86642408	86642490	chr7-86642408-86642490
chr7	86642528	86643481	chr7-86642528-86643481
chr7	86688175	86689732	chr7-86688175-86689732
chr7	86770931	86771157	chr7-86770931-86771157
chr7	86781161	86782907	chr7-86781161-86782907
chr7	86791498	86791657	chr7-86791498-86791657
chr7	86805452	86805637	chr7-86805452-86805637
chr7	86805684	86805949	chr7-86805684-86805949
chr7	86806102	86806254	chr7-86806102-86806254
chr7	86819665	86820354	chr7-86819665-86820354
chr7	86828511	86828940	chr7-86828511-86828940
chr7	86829474	86830357	chr7-86829474-86830357
chr7	86830652	86830821	chr7-86830652-86830821
chr7	86848224	86850271	chr7-86848224-86850271
chr7	86864551	86864623	chr7-86864551-86864623
chr7	86865942	86866714	chr7-86865942-86866714
chr7	86941306	86942206	chr7-86941306-86942206
chr7	86948123	86948917	chr7-86948123-86948917
chr7	86974198	86975411	chr7-86974198-86975411
chr7	87045781	87046639	chr7-87045781-87046639
chr7	87058451	87058868	chr7-87058451-87058868
chr7	87200799	87200953	chr7-87200799-87200953
chr7	87202757	87202828	chr7-87202757-87202828
chr7	87204005	87204397	chr7-87204005-87204397
chr7	87204796	87204973	chr7-87204796-87204973
chr7	87219076	87220504	chr7-87219076-87220504
chr7	87240444	87240502	chr7-87240444-87240502
chr7	87256812	87258728	chr7-87256812-87258728
chr7	87345757	87346384	chr7-87345757-87346384
chr7	87377055	87377160	chr7-87377055-87377160
chr7	87404901	87405368	chr7-87404901-87405368
chr7	87426642	87427611	chr7-87426642-87427611
chr7	87435442	87435850	chr7-87435442-87435850
chr7	87482549	87483240	chr7-87482549-87483240
chr7	87484040	87484889	chr7-87484040-87484889
chr7	87491541	87492750	chr7-87491541-87492750
chr7	87504569	87506547	chr7-87504569-87506547
chr7	87515716	87516624	chr7-87515716-87516624
chr7	87524913	87525065	chr7-87524913-87525065
chr7	87525147	87525238	chr7-87525147-87525238
chr7	87562899	87564534	chr7-87562899-87564534
chr7	87740337	87740468	chr7-87740337-87740468
chr7	87740487	87741152	chr7-87740487-87741152
chr7	87814096	87814526	chr7-87814096-87814526
chr7	87823650	87823883	chr7-87823650-87823883
chr7	87848985	87850045	chr7-87848985-87850045
chr7	87862951	87863428	chr7-87862951-87863428
chr7	88626103	88626181	chr7-88626103-88626181
chr7	88626472	88626713	chr7-88626472-88626713
chr7	88714909	88714995	chr7-88714909-88714995
chr7	89782096	89782243	chr7-89782096-89782243
chr7	89783307	89784315	chr7-89783307-89784315
chr7	89807901	89808738	chr7-89807901-89808738
chr7	89817018	89817099	chr7-89817018-89817099
chr7	89858039	89858245	chr7-89858039-89858245
chr7	89859146	89859482	chr7-89859146-89859482
chr7	89869137	89869370	chr7-89869137-89869370
chr7	89874010	89875419	chr7-89874010-89875419
chr7	89889304	89889529	chr7-89889304-89889529
chr7	89891518	89892119	chr7-89891518-89892119
chr7	89914953	89915290	chr7-89914953-89915290
chr7	89927414	89927923	chr7-89927414-89927923
chr7	89964267	89964616	chr7-89964267-89964616
chr7	89969761	89970206	chr7-89969761-89970206
chr7	89975044	89976495	chr7-89975044-89976495
chr7	90032299	90033367	chr7-90032299-90033367
chr7	90041815	90042645	chr7-90041815-90042645
chr7	90053956	90054097	chr7-90053956-90054097
chr7	90056817	90056890	chr7-90056817-90056890
chr7	90056912	90057719	chr7-90056912-90057719
chr7	90084480	90085386	chr7-90084480-90085386
chr7	90086709	90086888	chr7-90086709-90086888
chr7	90092295	90093260	chr7-90092295-90093260
chr7	90106730	90106824	chr7-90106730-90106824
chr7	91509555	91510673	chr7-91509555-91510673
chr7	91569472	91571033	chr7-91569472-91571033
chr7	91582962	91583081	chr7-91582962-91583081
chr7	91705573	91705715	chr7-91705573-91705715
chr7	91762720	91764619	chr7-91762720-91764619
chr7	91807941	91809043	chr7-91807941-91809043
chr7	91838660	91838733	chr7-91838660-91838733
chr7	91874315	91876458	chr7-91874315-91876458
chr7	91923103	91923181	chr7-91923103-91923181
chr7	92032721	92033875	chr7-92032721-92033875
chr7	92053611	92054522	chr7-92053611-92054522
chr7	92054820	92055173	chr7-92054820-92055173
chr7	92076363	92078290	chr7-92076363-92078290
chr7	92156865	92158505	chr7-92156865-92158505
chr7	92213782	92214565	chr7-92213782-92214565
chr7	92218893	92220166	chr7-92218893-92220166
chr7	92233387	92233882	chr7-92233387-92233882
chr7	92250123	92251218	chr7-92250123-92251218
chr7	92274866	92275157	chr7-92274866-92275157
chr7	92293419	92294451	chr7-92293419-92294451
chr7	92300991	92301074	chr7-92300991-92301074
chr7	92312072	92312897	chr7-92312072-92312897
chr7	92314152	92315147	chr7-92314152-92315147
chr7	92324831	92325137	chr7-92324831-92325137
chr7	92338222	92338445	chr7-92338222-92338445
chr7	92455698	92455805	chr7-92455698-92455805
chr7	92461937	92463591	chr7-92461937-92463591
chr7	92464699	92465440	chr7-92464699-92465440
chr7	92465833	92466200	chr7-92465833-92466200
chr7	92478290	92478773	chr7-92478290-92478773
chr7	92489893	92490023	chr7-92489893-92490023
chr7	92493297	92494019	chr7-92493297-92494019
chr7	92503395	92503449	chr7-92503395-92503449
chr7	92684645	92685366	chr7-92684645-92685366
chr7	92746635	92747835	chr7-92746635-92747835
chr7	92806966	92807066	chr7-92806966-92807066
chr7	92807649	92807923	chr7-92807649-92807923
chr7	92820970	92821033	chr7-92820970-92821033
chr7	92827884	92827991	chr7-92827884-92827991
chr7	92830052	92830179	chr7-92830052-92830179
chr7	92840682	92841230	chr7-92840682-92841230
chr7	92857696	92858006	chr7-92857696-92858006
chr7	92860860	92862165	chr7-92860860-92862165
chr7	93622004	93622315	chr7-93622004-93622315
chr7	93632955	93634378	chr7-93632955-93634378
chr7	93646002	93646153	chr7-93646002-93646153
chr7	93693744	93694601	chr7-93693744-93694601
chr7	93704918	93705041	chr7-93704918-93705041
chr7	93738959	93739151	chr7-93738959-93739151
chr7	93741744	93741830	chr7-93741744-93741830
chr7	94069384	94069487	chr7-94069384-94069487
chr7	94069608	94069676	chr7-94069608-94069676
chr7	94069770	94069889	chr7-94069770-94069889
chr7	94074743	94074916	chr7-94074743-94074916
chr7	94075025	94075652	chr7-94075025-94075652
chr7	94078536	94079043	chr7-94078536-94079043
chr7	94096337	94096410	chr7-94096337-94096410
chr7	94096418	94096538	chr7-94096418-94096538
chr7	94103508	94103630	chr7-94103508-94103630
chr7	94104827	94104919	chr7-94104827-94104919
chr7	94126968	94127137	chr7-94126968-94127137
chr7	94138635	94140448	chr7-94138635-94140448
chr7	94272138	94272602	chr7-94272138-94272602
chr7	94287112	94288095	chr7-94287112-94288095
chr7	94317561	94317752	chr7-94317561-94317752
chr7	94950146	94950253	chr7-94950146-94950253
chr7	95079211	95079480	chr7-95079211-95079480
chr7	95079811	95079877	chr7-95079811-95079877
chr7	95094741	95094800	chr7-95094741-95094800
chr7	95105839	95106700	chr7-95105839-95106700
chr7	95108191	95108284	chr7-95108191-95108284
chr7	95118448	95118587	chr7-95118448-95118587
chr7	95121555	95121646	chr7-95121555-95121646
chr7	95138655	95138763	chr7-95138655-95138763
chr7	95914649	95915733	chr7-95914649-95915733
