#Chr	Start	End	ID
chr22	39490756	39491061	chr22-39490756-39491061
chr22	39493155	39493432	chr22-39493155-39493432
chr22	39494163	39494282	chr22-39494163-39494282
chr22	39495307	39496416	chr22-39495307-39496416
chr22	39511996	39514354	chr22-39511996-39514354
chr22	39518188	39518359	chr22-39518188-39518359
chr22	39540203	39542601	chr22-39540203-39542601
chr22	39544901	39545292	chr22-39544901-39545292
chr22	39547631	39547743	chr22-39547631-39547743
chr22	39548200	39549467	chr22-39548200-39549467
chr22	39566807	39567406	chr22-39566807-39567406
chr22	39569765	39570951	chr22-39569765-39570951
chr22	39712422	39713252	chr22-39712422-39713252
chr22	39795284	39796280	chr22-39795284-39796280
chr22	39842418	39843404	chr22-39842418-39843404
chr22	39892312	39892805	chr22-39892312-39892805
chr22	39915523	39917278	chr22-39915523-39917278
chr22	39918925	39919277	chr22-39918925-39919277
chr22	39928199	39929154	chr22-39928199-39929154
chr22	39941268	39942129	chr22-39941268-39942129
chr22	39963426	39963768	chr22-39963426-39963768
chr22	40103670	40103757	chr22-40103670-40103757
chr22	40115606	40115789	chr22-40115606-40115789
chr22	40169650	40170487	chr22-40169650-40170487
chr22	40292742	40293024	chr22-40292742-40293024
chr22	40296444	40297554	chr22-40296444-40297554
chr22	40303573	40304517	chr22-40303573-40304517
chr22	40304703	40305101	chr22-40304703-40305101
chr22	40306021	40307143	chr22-40306021-40307143
chr22	40309473	40309537	chr22-40309473-40309537
chr22	40310719	40310877	chr22-40310719-40310877
chr22	40311316	40311546	chr22-40311316-40311546
chr22	40313840	40314002	chr22-40313840-40314002
chr22	40316161	40317509	chr22-40316161-40317509
chr22	40322269	40322943	chr22-40322269-40322943
chr22	40327743	40328450	chr22-40327743-40328450
chr22	40329902	40330223	chr22-40329902-40330223
chr22	40332966	40333026	chr22-40332966-40333026
chr22	40333777	40334683	chr22-40333777-40334683
chr22	40339502	40339625	chr22-40339502-40339625
chr22	40347597	40348784	chr22-40347597-40348784
chr22	40355022	40356014	chr22-40355022-40356014
chr22	40357099	40357963	chr22-40357099-40357963
chr22	40376015	40376134	chr22-40376015-40376134
chr22	40405772	40406430	chr22-40405772-40406430
chr22	40440050	40441131	chr22-40440050-40441131
chr22	40490533	40490876	chr22-40490533-40490876
chr22	40517624	40517897	chr22-40517624-40517897
chr22	40524860	40525515	chr22-40524860-40525515
chr22	40572983	40574260	chr22-40572983-40574260
chr22	40574713	40574879	chr22-40574713-40574879
chr22	40579002	40579499	chr22-40579002-40579499
chr22	40596912	40597330	chr22-40596912-40597330
chr22	40672090	40672848	chr22-40672090-40672848
chr22	40685405	40686760	chr22-40685405-40686760
chr22	40728345	40729058	chr22-40728345-40729058
chr22	40730341	40732628	chr22-40730341-40732628
chr22	40741678	40743105	chr22-40741678-40743105
chr22	40796219	40796698	chr22-40796219-40796698
chr22	40814339	40814585	chr22-40814339-40814585
chr22	40858285	40860148	chr22-40858285-40860148
chr22	40915184	40916046	chr22-40915184-40916046
chr22	40928460	40928530	chr22-40928460-40928530
chr22	40929563	40930491	chr22-40929563-40930491
chr22	40974227	40974506	chr22-40974227-40974506
chr22	40979164	40979332	chr22-40979164-40979332
chr22	40979537	40979624	chr22-40979537-40979624
chr22	41042169	41042812	chr22-41042169-41042812
chr22	41113135	41113263	chr22-41113135-41113263
chr22	41158454	41158541	chr22-41158454-41158541
chr22	41160630	41161112	chr22-41160630-41161112
chr22	41214200	41215914	chr22-41214200-41215914
chr22	41251887	41253425	chr22-41251887-41253425
chr22	41260112	41260302	chr22-41260112-41260302
chr22	41295197	41295380	chr22-41295197-41295380
chr22	41318684	41319340	chr22-41318684-41319340
chr22	41346616	41348067	chr22-41346616-41348067
chr22	41465154	41465386	chr22-41465154-41465386
chr22	41592958	41594464	chr22-41592958-41594464
chr22	41600951	41601795	chr22-41600951-41601795
chr22	41613636	41614067	chr22-41613636-41614067
chr22	41681226	41683018	chr22-41681226-41683018
chr22	41697237	41698264	chr22-41697237-41698264
chr22	41733303	41733392	chr22-41733303-41733392
chr22	41738178	41738250	chr22-41738178-41738250
chr22	41799671	41800233	chr22-41799671-41800233
chr22	41808969	41810617	chr22-41808969-41810617
chr22	41840215	41840934	chr22-41840215-41840934
chr22	41841223	41841757	chr22-41841223-41841757
chr22	41842655	41844778	chr22-41842655-41844778
chr22	41851699	41851766	chr22-41851699-41851766
chr22	41922635	41923144	chr22-41922635-41923144
chr22	41929186	41929500	chr22-41929186-41929500
chr22	41939904	41941137	chr22-41939904-41941137
chr22	41961654	41961738	chr22-41961654-41961738
chr22	41985257	41986420	chr22-41985257-41986420
chr22	42015001	42015373	chr22-42015001-42015373
chr22	42016230	42017897	chr22-42016230-42017897
chr22	42068524	42068674	chr22-42068524-42068674
chr22	42077841	42079205	chr22-42077841-42079205
chr22	42084161	42085444	chr22-42084161-42085444
chr22	42092896	42093690	chr22-42092896-42093690
chr22	42142542	42142835	chr22-42142542-42142835
chr22	42155767	42156005	chr22-42155767-42156005
chr22	42176873	42177850	chr22-42176873-42177850
chr22	42178307	42178660	chr22-42178307-42178660
chr22	42184362	42184532	chr22-42184362-42184532
chr22	42195878	42197179	chr22-42195878-42197179
chr22	42218561	42219201	chr22-42218561-42219201
chr22	42228487	42229979	chr22-42228487-42229979
chr22	42239175	42239334	chr22-42239175-42239334
chr22	42253328	42253945	chr22-42253328-42253945
chr22	42255096	42255650	chr22-42255096-42255650
chr22	42258018	42259293	chr22-42258018-42259293
chr22	42279649	42279807	chr22-42279649-42279807
chr22	42279846	42280213	chr22-42279846-42280213
chr22	42306436	42307289	chr22-42306436-42307289
chr22	42310255	42311368	chr22-42310255-42311368
chr22	42315413	42315970	chr22-42315413-42315970
chr22	42321812	42322316	chr22-42321812-42322316
chr22	42335949	42337590	chr22-42335949-42337590
chr22	42342258	42343407	chr22-42342258-42343407
chr22	42372417	42372883	chr22-42372417-42372883
chr22	42427109	42427656	chr22-42427109-42427656
chr22	42466247	42467321	chr22-42466247-42467321
chr22	42475216	42476525	chr22-42475216-42476525
chr22	42485996	42487470	chr22-42485996-42487470
chr22	42516271	42517072	chr22-42516271-42517072
chr22	42570085	42570530	chr22-42570085-42570530
chr22	42576244	42577079	chr22-42576244-42577079
chr22	42579603	42579846	chr22-42579603-42579846
chr22	42598020	42599016	chr22-42598020-42599016
chr22	42604085	42604618	chr22-42604085-42604618
chr22	42613445	42614158	chr22-42613445-42614158
chr22	42679524	42680081	chr22-42679524-42680081
chr22	42692586	42692786	chr22-42692586-42692786
chr22	42719936	42720207	chr22-42719936-42720207
chr22	42720894	42721519	chr22-42720894-42721519
chr22	42728862	42729818	chr22-42728862-42729818
chr22	42743375	42743759	chr22-42743375-42743759
chr22	42764343	42765909	chr22-42764343-42765909
chr22	42839588	42840971	chr22-42839588-42840971
chr22	42869625	42869772	chr22-42869625-42869772
chr22	42896443	42897029	chr22-42896443-42897029
chr22	42914555	42916172	chr22-42914555-42916172
chr22	42947683	42948394	chr22-42947683-42948394
chr22	42976780	42978514	chr22-42976780-42978514
chr22	43010131	43011957	chr22-43010131-43011957
chr22	43044557	43045994	chr22-43044557-43045994
chr22	43116383	43116447	chr22-43116383-43116447
chr22	43176199	43176387	chr22-43176199-43176387
chr22	43289879	43290294	chr22-43289879-43290294
chr22	43290907	43291642	chr22-43290907-43291642
chr22	43315388	43315455	chr22-43315388-43315455
chr22	43377434	43378210	chr22-43377434-43378210
chr22	43474618	43475348	chr22-43474618-43475348
chr22	43532387	43532511	chr22-43532387-43532511
chr22	43538568	43539682	chr22-43538568-43539682
chr22	43547183	43547470	chr22-43547183-43547470
chr22	43547560	43548917	chr22-43547560-43548917
chr22	43582429	43583144	chr22-43582429-43583144
chr22	43583504	43584027	chr22-43583504-43584027
chr22	43659377	43660525	chr22-43659377-43660525
chr22	43684902	43685613	chr22-43684902-43685613
chr22	43739596	43739785	chr22-43739596-43739785
chr22	43741787	43741870	chr22-43741787-43741870
chr22	43742157	43742286	chr22-43742157-43742286
chr22	43772720	43773380	chr22-43772720-43773380
chr22	43777791	43778160	chr22-43777791-43778160
chr22	43781616	43782162	chr22-43781616-43782162
chr22	44300451	44300585	chr22-44300451-44300585
chr22	44319562	44320259	chr22-44319562-44320259
chr22	44350853	44352000	chr22-44350853-44352000
chr22	44391429	44391563	chr22-44391429-44391563
chr22	44391845	44392650	chr22-44391845-44392650
chr22	44419634	44420088	chr22-44419634-44420088
chr22	44420522	44420938	chr22-44420522-44420938
chr22	44422796	44423286	chr22-44422796-44423286
chr22	44443830	44444190	chr22-44443830-44444190
chr22	44476888	44477814	chr22-44476888-44477814
chr22	44487284	44487460	chr22-44487284-44487460
chr22	44508772	44511841	chr22-44508772-44511841
chr22	44576513	44578848	chr22-44576513-44578848
chr22	44588341	44588859	chr22-44588341-44588859
chr22	44695937	44696014	chr22-44695937-44696014
chr22	44702661	44702749	chr22-44702661-44702749
chr22	44710315	44710832	chr22-44710315-44710832
chr22	44725183	44725885	chr22-44725183-44725885
chr22	44851025	44851992	chr22-44851025-44851992
chr22	44888866	44889664	chr22-44888866-44889664
chr22	44947157	44947419	chr22-44947157-44947419
chr22	44982954	44983015	chr22-44982954-44983015
chr22	45019697	45019767	chr22-45019697-45019767
chr22	45021877	45022499	chr22-45021877-45022499
chr22	45048147	45049162	chr22-45048147-45049162
chr22	45059913	45060465	chr22-45059913-45060465
chr22	45067712	45068042	chr22-45067712-45068042
chr22	45072734	45073397	chr22-45072734-45073397
chr22	45079337	45079399	chr22-45079337-45079399
chr22	45125351	45125829	chr22-45125351-45125829
chr22	45350906	45351360	chr22-45350906-45351360
chr22	45371400	45371662	chr22-45371400-45371662
chr22	45460537	45460842	chr22-45460537-45460842
chr22	45525570	45526296	chr22-45525570-45526296
chr22	45560574	45560837	chr22-45560574-45560837
chr22	45647798	45647917	chr22-45647798-45647917
chr22	45650420	45651373	chr22-45650420-45651373
chr22	45664569	45665713	chr22-45664569-45665713
chr22	45713685	45715355	chr22-45713685-45715355
chr22	45836755	45837379	chr22-45836755-45837379
chr22	46067604	46068599	chr22-46067604-46068599
chr22	46259877	46260076	chr22-46259877-46260076
chr22	46400097	46400741	chr22-46400097-46400741
chr22	46402088	46402730	chr22-46402088-46402730
chr22	46423234	46423382	chr22-46423234-46423382
chr22	46431604	46433066	chr22-46431604-46433066
chr22	46440256	46441407	chr22-46440256-46441407
chr22	46448784	46449138	chr22-46448784-46449138
chr22	46449248	46449389	chr22-46449248-46449389
chr22	46449611	46450773	chr22-46449611-46450773
chr22	46450814	46450881	chr22-46450814-46450881
chr22	46451267	46451598	chr22-46451267-46451598
chr22	46454037	46454264	chr22-46454037-46454264
chr22	46467259	46468502	chr22-46467259-46468502
chr22	46490983	46491886	chr22-46490983-46491886
chr22	46512190	46512826	chr22-46512190-46512826
chr22	46537426	46537654	chr22-46537426-46537654
chr22	46635710	46635795	chr22-46635710-46635795
chr22	46673108	46673182	chr22-46673108-46673182
chr22	46686216	46686676	chr22-46686216-46686676
chr22	46731153	46732682	chr22-46731153-46732682
chr22	46891372	46891479	chr22-46891372-46891479
chr22	46903633	46903772	chr22-46903633-46903772
chr22	46972160	46974159	chr22-46972160-46974159
chr22	46983127	46983260	chr22-46983127-46983260
chr22	46988157	46988972	chr22-46988157-46988972
chr22	47000035	47001010	chr22-47000035-47001010
chr22	47001705	47002608	chr22-47001705-47002608
chr22	47008616	47009595	chr22-47008616-47009595
chr22	47027350	47027852	chr22-47027350-47027852
chr22	47069897	47071088	chr22-47069897-47071088
chr22	47145063	47145856	chr22-47145063-47145856
chr22	47169695	47170776	chr22-47169695-47170776
chr22	47444001	47444339	chr22-47444001-47444339
chr22	47464306	47464390	chr22-47464306-47464390
chr22	47465743	47466828	chr22-47465743-47466828
chr22	47566246	47566519	chr22-47566246-47566519
chr22	47609086	47609997	chr22-47609086-47609997
chr22	48441312	48441440	chr22-48441312-48441440
chr22	48493935	48495160	chr22-48493935-48495160
chr22	48581305	48581837	chr22-48581305-48581837
chr22	48584158	48584570	chr22-48584158-48584570
chr22	48637602	48637806	chr22-48637602-48637806
chr22	48647768	48648628	chr22-48647768-48648628
chr22	49639437	49639524	chr22-49639437-49639524
chr22	49701674	49701859	chr22-49701674-49701859
chr22	49779959	49782061	chr22-49779959-49782061
chr22	49801105	49801544	chr22-49801105-49801544
chr22	50028425	50028582	chr22-50028425-50028582
chr22	50050576	50051731	chr22-50050576-50051731
chr22	50061331	50061555	chr22-50061331-50061555
chr22	50117796	50118791	chr22-50117796-50118791
chr22	50147751	50147921	chr22-50147751-50147921
chr22	50154520	50154620	chr22-50154520-50154620
chr22	50154961	50155220	chr22-50154961-50155220
chr22	50159290	50159707	chr22-50159290-50159707
chr22	50161074	50161398	chr22-50161074-50161398
chr22	50161489	50161563	chr22-50161489-50161563
chr22	50175522	50176844	chr22-50175522-50176844
chr22	50178964	50179047	chr22-50178964-50179047
chr22	50182635	50183565	chr22-50182635-50183565
chr22	50195781	50196458	chr22-50195781-50196458
chr22	50201558	50202242	chr22-50201558-50202242
chr22	50209354	50209742	chr22-50209354-50209742
chr22	50211180	50211273	chr22-50211180-50211273
chr22	50219350	50221131	chr22-50219350-50221131
chr22	50221500	50221605	chr22-50221500-50221605
chr22	50261387	50262141	chr22-50261387-50262141
chr22	50263649	50264513	chr22-50263649-50264513
chr22	50274023	50274309	chr22-50274023-50274309
chr22	50295576	50296552	chr22-50295576-50296552
chr22	50311680	50312526	chr22-50311680-50312526
chr22	50323282	50323567	chr22-50323282-50323567
chr22	50353563	50354652	chr22-50353563-50354652
chr22	50355124	50355915	chr22-50355124-50355915
chr22	50356107	50356443	chr22-50356107-50356443
chr22	50362267	50362851	chr22-50362267-50362851
chr22	50363737	50364750	chr22-50363737-50364750
chr22	50414858	50415803	chr22-50414858-50415803
chr22	50431699	50432196	chr22-50431699-50432196
chr22	50448903	50449180	chr22-50448903-50449180
chr22	50457048	50457930	chr22-50457048-50457930
chr22	50468399	50469176	chr22-50468399-50469176
chr22	50473220	50473640	chr22-50473220-50473640
chr22	50483091	50483519	chr22-50483091-50483519
chr22	50523717	50524780	chr22-50523717-50524780
chr22	50530940	50531116	chr22-50530940-50531116
chr22	50544154	50544619	chr22-50544154-50544619
chr22	50550466	50551209	chr22-50550466-50551209
chr22	50585340	50586048	chr22-50585340-50586048
chr22	50587510	50588167	chr22-50587510-50588167
chr22	50606624	50607381	chr22-50606624-50607381
chr22	50623579	50624402	chr22-50623579-50624402
chr22	50638611	50640204	chr22-50638611-50640204
chr22	50656626	50656748	chr22-50656626-50656748
chr22	50670545	50670677	chr22-50670545-50670677
chr22	50679664	50679981	chr22-50679664-50679981
chr22	50682415	50683719	chr22-50682415-50683719
chr22	50689191	50691232	chr22-50689191-50691232
chr22	50699513	50699743	chr22-50699513-50699743
chr22	50710110	50710342	chr22-50710110-50710342
chr22	50731169	50731511	chr22-50731169-50731511
chr22	50732140	50732743	chr22-50732140-50732743
chr22	50745369	50746018	chr22-50745369-50746018
chr22	50752632	50753556	chr22-50752632-50753556
chr22	50765104	50766181	chr22-50765104-50766181
chr22	50799583	50800582	chr22-50799583-50800582
chr22	50819493	50820291	chr22-50819493-50820291
chr22	50836041	50836373	chr22-50836041-50836373
chr22	50837253	50837559	chr22-50837253-50837559
chr22	50837745	50837929	chr22-50837745-50837929
chr22	50843789	50844529	chr22-50843789-50844529
chr22	50861841	50862103	chr22-50861841-50862103
chr22	50872229	50873187	chr22-50872229-50873187
chr22	50881649	50882505	chr22-50881649-50882505
chr22	50883296	50884181	chr22-50883296-50884181
chr22	50892159	50892260	chr22-50892159-50892260
chr22	50897955	50898050	chr22-50897955-50898050
chr22	50907845	50909084	chr22-50907845-50909084
chr22	50911781	50911867	chr22-50911781-50911867
chr22	50913272	50913965	chr22-50913272-50913965
chr22	50919567	50920536	chr22-50919567-50920536
chr22	50929231	50929528	chr22-50929231-50929528
chr22	50945456	50946194	chr22-50945456-50946194
chr22	50963445	50965350	chr22-50963445-50965350
chr22	50968123	50970403	chr22-50968123-50970403
chr22	50977606	50978542	chr22-50977606-50978542
chr22	50982499	50983621	chr22-50982499-50983621
chr22	50986636	50987654	chr22-50986636-50987654
chr22	51000007	51000332	chr22-51000007-51000332
chr22	51001175	51002001	chr22-51001175-51002001
chr22	51020797	51021940	chr22-51020797-51021940
chr22	51038504	51038801	chr22-51038504-51038801
chr22	51058707	51060466	chr22-51058707-51060466
chr22	51066040	51067517	chr22-51066040-51067517
chr22	51082063	51082722	chr22-51082063-51082722
chr22	51118863	51119705	chr22-51118863-51119705
chr22	51123794	51125348	chr22-51123794-51125348
chr22	51194885	51195925	chr22-51194885-51195925
chr3	4293187	4293363	chr3-4293187-4293363
chr3	4448298	4448855	chr3-4448298-4448855
chr3	4547823	4548028	chr3-4547823-4548028
chr3	4548268	4548342	chr3-4548268-4548342
chr3	4628127	4630409	chr3-4628127-4630409
chr3	4631621	4631925	chr3-4631621-4631925
chr3	4687185	4687472	chr3-4687185-4687472
chr3	4818643	4818863	chr3-4818643-4818863
chr3	5007530	5008263	chr3-5007530-5008263
chr3	5338112	5338416	chr3-5338112-5338416
chr3	8275695	8276500	chr3-8275695-8276500
chr3	8481228	8481618	chr3-8481228-8481618
chr3	8534494	8534896	chr3-8534494-8534896
chr3	8542756	8543681	chr3-8542756-8543681
chr3	8566056	8566146	chr3-8566056-8566146
chr3	8613097	8613212	chr3-8613097-8613212
chr3	8768196	8768261	chr3-8768196-8768261
chr3	8810875	8811447	chr3-8810875-8811447
chr3	9209893	9210328	chr3-9209893-9210328
chr3	9221879	9222600	chr3-9221879-9222600
chr3	9494059	9494607	chr3-9494059-9494607
chr3	9597414	9597475	chr3-9597414-9597475
chr3	9601231	9601712	chr3-9601231-9601712
chr3	9811261	9811954	chr3-9811261-9811954
chr3	9895031	9895403	chr3-9895031-9895403
chr3	9904069	9904660	chr3-9904069-9904660
chr3	9993373	9994339	chr3-9993373-9994339
chr3	10235582	10237210	chr3-10235582-10237210
chr3	10314451	10314552	chr3-10314451-10314552
chr3	10478435	10479588	chr3-10478435-10479588
chr3	10795814	10795888	chr3-10795814-10795888
chr3	10987311	10987678	chr3-10987311-10987678
chr3	11025161	11025232	chr3-11025161-11025232
chr3	11101207	11101322	chr3-11101207-11101322
chr3	11208835	11209252	chr3-11208835-11209252
chr3	11825939	11827048	chr3-11825939-11827048
chr3	11831551	11831643	chr3-11831551-11831643
chr3	11841050	11841366	chr3-11841050-11841366
chr3	11950684	11951159	chr3-11950684-11951159
chr3	12045431	12046197	chr3-12045431-12046197
chr3	12228987	12229166	chr3-12228987-12229166
chr3	12236191	12236375	chr3-12236191-12236375
chr3	12329849	12330194	chr3-12329849-12330194
chr3	12330345	12330460	chr3-12330345-12330460
chr3	12425986	12426167	chr3-12425986-12426167
chr3	12436461	12437455	chr3-12436461-12437455
chr3	12467501	12467670	chr3-12467501-12467670
chr3	12688970	12689379	chr3-12688970-12689379
chr3	12927582	12928230	chr3-12927582-12928230
chr3	12957418	12958318	chr3-12957418-12958318
chr3	12996503	12997046	chr3-12996503-12997046
chr3	13004739	13005604	chr3-13004739-13005604
chr3	13013786	13014307	chr3-13013786-13014307
chr3	13015170	13015857	chr3-13015170-13015857
chr3	13024016	13024548	chr3-13024016-13024548
chr3	13024643	13024922	chr3-13024643-13024922
chr3	13025587	13026185	chr3-13025587-13026185
chr3	13052890	13054175	chr3-13052890-13054175
chr3	13055694	13055854	chr3-13055694-13055854
chr3	13056605	13058213	chr3-13056605-13058213
chr3	13081630	13082534	chr3-13081630-13082534
chr3	13110944	13111502	chr3-13110944-13111502
chr3	13113468	13113953	chr3-13113468-13113953
chr3	13119523	13120311	chr3-13119523-13120311
chr3	13152062	13152829	chr3-13152062-13152829
chr3	13191339	13191466	chr3-13191339-13191466
chr3	13275413	13276908	chr3-13275413-13276908
chr3	13323775	13324517	chr3-13323775-13324517
chr3	13528717	13528774	chr3-13528717-13528774
chr3	13537768	13538206	chr3-13537768-13538206
chr3	13590354	13590638	chr3-13590354-13590638
chr3	13591184	13592241	chr3-13591184-13592241
chr3	13663012	13663845	chr3-13663012-13663845
chr3	14419055	14419984	chr3-14419055-14419984
chr3	14464791	14464944	chr3-14464791-14464944
chr3	14591373	14591443	chr3-14591373-14591443
chr3	15096405	15097048	chr3-15096405-15097048
chr3	15167007	15167197	chr3-15167007-15167197
chr3	15354929	15355476	chr3-15354929-15355476
chr3	15508630	15509739	chr3-15508630-15509739
chr3	16341803	16343310	chr3-16341803-16343310
chr3	16346340	16346968	chr3-16346340-16346968
chr3	16355097	16355292	chr3-16355097-16355292
chr3	16369463	16369600	chr3-16369463-16369600
chr3	16405764	16406489	chr3-16405764-16406489
chr3	16416124	16416564	chr3-16416124-16416564
chr3	16418654	16419426	chr3-16418654-16419426
chr3	16419757	16420889	chr3-16419757-16420889
chr3	16503932	16504820	chr3-16503932-16504820
chr3	16508986	16510399	chr3-16508986-16510399
chr3	16545956	16546013	chr3-16545956-16546013
chr3	16550355	16550438	chr3-16550355-16550438
chr3	16557404	16557778	chr3-16557404-16557778
chr3	16558093	16558583	chr3-16558093-16558583
chr3	16562553	16562803	chr3-16562553-16562803
chr3	16830733	16831447	chr3-16830733-16831447
chr3	17086502	17086607	chr3-17086502-17086607
chr3	17746138	17746787	chr3-17746138-17746787
chr3	18153291	18153835	chr3-18153291-18153835
chr3	18597721	18598520	chr3-18597721-18598520
chr3	18977454	18977638	chr3-18977454-18977638
chr3	20896398	20896520	chr3-20896398-20896520
chr3	23018535	23018614	chr3-23018535-23018614
chr3	23245339	23245573	chr3-23245339-23245573
chr3	23366018	23367390	chr3-23366018-23367390
chr3	23732870	23733304	chr3-23732870-23733304
chr3	23799849	23800284	chr3-23799849-23800284
chr3	25502088	25502968	chr3-25502088-25502968
chr3	27492848	27493673	chr3-27492848-27493673
chr3	27755663	27757077	chr3-27755663-27757077
chr3	27761046	27761802	chr3-27761046-27761802
chr3	27782795	27782922	chr3-27782795-27782922
chr3	27878724	27878858	chr3-27878724-27878858
chr3	27882161	27882920	chr3-27882161-27882920
chr3	27955673	27956117	chr3-27955673-27956117
chr3	27965031	27965106	chr3-27965031-27965106
chr3	28143583	28143750	chr3-28143583-28143750
chr3	28260006	28260580	chr3-28260006-28260580
chr3	30497532	30498218	chr3-30497532-30498218
chr3	30659310	30659574	chr3-30659310-30659574
chr3	30661587	30662482	chr3-30661587-30662482
chr3	30671593	30671770	chr3-30671593-30671770
chr3	30679109	30679569	chr3-30679109-30679569
chr3	30681453	30682221	chr3-30681453-30682221
chr3	31543832	31544946	chr3-31543832-31544946
chr3	31959331	31960175	chr3-31959331-31960175
chr3	32467718	32467815	chr3-32467718-32467815
chr3	32619167	32619825	chr3-32619167-32619825
chr3	32775198	32775360	chr3-32775198-32775360
chr3	32858412	32858824	chr3-32858412-32858824
chr3	32924137	32924964	chr3-32924137-32924964
chr3	32992802	32993390	chr3-32992802-32993390
chr3	32994020	32994110	chr3-32994020-32994110
chr3	33015356	33015876	chr3-33015356-33015876
chr3	33017313	33017689	chr3-33017313-33017689
chr3	33034080	33035084	chr3-33034080-33035084
chr3	33103028	33103768	chr3-33103028-33103768
chr3	33153192	33153306	chr3-33153192-33153306
chr3	33184035	33184199	chr3-33184035-33184199
chr3	33213302	33213400	chr3-33213302-33213400
chr3	33957419	33957952	chr3-33957419-33957952
chr3	35680607	35681420	chr3-35680607-35681420
chr3	36421705	36422350	chr3-36421705-36422350
chr3	36484637	36485014	chr3-36484637-36485014
chr3	36486049	36486535	chr3-36486049-36486535
chr3	37171441	37171604	chr3-37171441-37171604
chr3	37269436	37270254	chr3-37269436-37270254
chr3	37361903	37362244	chr3-37361903-37362244
chr3	37362326	37362721	chr3-37362326-37362721
chr3	37362891	37363163	chr3-37362891-37363163
chr3	37363311	37363518	chr3-37363311-37363518
chr3	37472178	37472954	chr3-37472178-37472954
chr3	37492959	37494308	chr3-37492959-37494308
chr3	37948998	37949950	chr3-37948998-37949950
chr3	37964428	37964654	chr3-37964428-37964654
chr3	38128747	38129255	chr3-38128747-38129255
chr3	38246939	38247224	chr3-38246939-38247224
chr3	38299124	38299392	chr3-38299124-38299392
chr3	39262286	39262826	chr3-39262286-39262826
chr3	39273923	39274205	chr3-39273923-39274205
chr3	39275940	39276654	chr3-39275940-39276654
chr3	39297872	39298528	chr3-39297872-39298528
chr3	39304428	39304638	chr3-39304428-39304638
chr3	39312922	39313139	chr3-39312922-39313139
chr3	39321376	39322204	chr3-39321376-39322204
chr3	39335703	39336563	chr3-39335703-39336563
chr3	39430291	39431120	chr3-39430291-39431120
chr3	39544148	39544339	chr3-39544148-39544339
chr3	39582168	39582320	chr3-39582168-39582320
chr3	39851010	39851109	chr3-39851010-39851109
chr3	40212004	40212176	chr3-40212004-40212176
chr3	40511040	40511341	chr3-40511040-40511341
chr3	41290219	41290390	chr3-41290219-41290390
chr3	42089725	42090441	chr3-42089725-42090441
chr3	42205463	42205659	chr3-42205463-42205659
chr3	42254997	42256259	chr3-42254997-42256259
chr3	42257733	42258804	chr3-42257733-42258804
chr3	42267905	42268382	chr3-42267905-42268382
chr3	42643328	42643756	chr3-42643328-42643756
chr3	42652408	42652868	chr3-42652408-42652868
chr3	42676743	42676815	chr3-42676743-42676815
chr3	42770748	42770878	chr3-42770748-42770878
chr3	42947350	42948360	chr3-42947350-42948360
chr3	42967884	42968200	chr3-42967884-42968200
chr3	43005734	43006234	chr3-43005734-43006234
chr3	43079578	43079993	chr3-43079578-43079993
chr3	43221296	43222047	chr3-43221296-43222047
chr3	43329615	43330287	chr3-43329615-43330287
chr3	44036262	44037284	chr3-44036262-44037284
chr3	44625998	44626760	chr3-44625998-44626760
chr3	45010542	45011761	chr3-45010542-45011761
chr3	45029719	45030026	chr3-45029719-45030026
chr3	45504149	45504608	chr3-45504149-45504608
chr3	45585695	45586194	chr3-45585695-45586194
chr3	45637871	45638189	chr3-45637871-45638189
chr3	45672756	45673453	chr3-45672756-45673453
chr3	45698139	45698675	chr3-45698139-45698675
chr3	45705821	45706966	chr3-45705821-45706966
chr3	45837284	45838173	chr3-45837284-45838173
chr3	45934141	45934632	chr3-45934141-45934632
chr3	45999385	46000533	chr3-45999385-46000533
chr3	46017822	46018705	chr3-46017822-46018705
chr3	46021810	46022274	chr3-46021810-46022274
chr3	46087641	46088415	chr3-46087641-46088415
chr3	46131483	46131629	chr3-46131483-46131629
chr3	46139211	46140440	chr3-46139211-46140440
chr3	46310801	46311583	chr3-46310801-46311583
chr3	46325477	46325951	chr3-46325477-46325951
chr3	46328550	46328965	chr3-46328550-46328965
chr3	46340152	46342202	chr3-46340152-46342202
chr3	46411142	46411749	chr3-46411142-46411749
chr3	46412287	46412850	chr3-46412287-46412850
chr3	46422317	46422709	chr3-46422317-46422709
chr3	46448384	46449166	chr3-46448384-46449166
chr3	46484220	46484328	chr3-46484220-46484328
chr3	46580057	46581179	chr3-46580057-46581179
chr3	46607353	46608049	chr3-46607353-46608049
chr3	46671286	46671890	chr3-46671286-46671890
chr3	46736649	46737417	chr3-46736649-46737417
chr3	46745897	46746967	chr3-46745897-46746967
chr3	46852016	46852166	chr3-46852016-46852166
chr3	46871084	46871610	chr3-46871084-46871610
chr3	46908171	46908611	chr3-46908171-46908611
chr3	46923970	46924310	chr3-46923970-46924310
chr3	46936606	46937104	chr3-46936606-46937104
chr3	46956877	46957302	chr3-46956877-46957302
chr3	46969612	46970127	chr3-46969612-46970127
chr3	46972860	46973590	chr3-46972860-46973590
chr3	46995629	46995879	chr3-46995629-46995879
chr3	46997265	46997824	chr3-46997265-46997824
chr3	47000473	47001355	chr3-47000473-47001355
chr3	47008400	47008623	chr3-47008400-47008623
chr3	47017895	47018380	chr3-47017895-47018380
